Order_ID,Order_Date,Customer_ID,Segment,Region,State,City,Product_ID,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Total_sales,Total_cost,Profit,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD004683,2024-12-15,C0418,Corporate,South,Telangana,Hyderabad,P012,10,189.25,0,99.08,1892.5,1167.87,724.63,144,33.07,Debit Card,Distributor,Delivered,Asha,Ahmedabad,3,
ORD004684,2024-05-15,C0482,Consumer,North,Rajasthan,Udaipur,P009,12,17823.48,12,19896.24,188215.9488,242883.48,-54667.5312,360,3768.6,Credit Card,Retail Store,Delivered,Kavita,Jaipur,1,
ORD004685,2025-08-07,C0286,Corporate,South,Karnataka,Mysuru,P004,2,10326.02,10,10045.41,18586.836,20804.94,-2218.104,300,414.12,Net Banking,Online,Delivered,Asha,Ahmedabad,2,
ORD004686,2021-03-03,C0281,Corporate,West,Maharashtra,Nagpur,P004,4,10761.86,10,9995.82,38742.696,41433.11,-2690.414,150,1299.83,UPI,Retail Store,Delivered,Imran,Hyderabad,2,
ORD004687,2023-08-18,C0535,Consumer,East,West Bengal,Kolkata,P012,1,162.28,20,97.22,129.824,301.74,-171.916,200,4.52,COD,Marketplace,Delivered,Asha,Surat,4,
ORD004688,2022-01-23,C0137,Consumer,North,Rajasthan,Jodhpur,P002,1,23167.51,0,20372.2,23167.51,20739.36,2428.15,80,287.16,Wallet,Retail Store,Delivered,Sonal,Ahmedabad,1,
ORD004689,2020-10-14,C0557,Consumer,South,Telangana,Hyderabad,P005,4,952.03,3,569.32,3693.8764,2568.17,1125.7064,80,210.89,Debit Card,Distributor,Cancelled,Priyanka,Chennai,2,
ORD004690,2021-03-19,C0309,Consumer,West,Gujarat,Ahmedabad,P017,10,495.86,3,270.8,4809.842,3077.9,1731.942,270,99.9,UPI,Retail Store,Delivered,Imran,Pune,5,
ORD004691,2021-06-04,C0309,Consumer,West,Gujarat,Ahmedabad,P016,2,13908.49,10,10092.31,25035.282,21984.84,3050.442,450,1350.22,Debit Card,Marketplace,Delivered,Priyanka,Ahmedabad,1,
ORD004692,2024-06-20,C0419,Consumer,East,Odisha,Bhubaneswar,P008,1,4961.62,7,4127.91,4614.3066,4389.67,224.6366,200,61.76,Net Banking,Online,In Transit,Sonal,Jodhpur,3,
ORD004693,2021-08-21,C0331,Consumer,East,West Bengal,Kolkata,P007,2,8374.25,7,7214.84,15576.105,15620.09,-43.985,450,740.41,Wallet,Online,Delivered,Priyanka,Nagpur,2,
ORD004694,2024-09-15,C0622,Consumer,North,Uttar Pradesh,Lucknow,P006,10,6468.32,7,5682.62,60155.376,58312.44,1842.936,450,1036.24,Wallet,Distributor,Delivered,Kavita,Hyderabad,4,
ORD004695,2024-09-08,C0155,Consumer,East,Bihar,Patna,P003,1,2271.05,17,1741.81,1884.9715,2311.21,-426.2385,450,119.4,UPI,Distributor,Returned,Farhan,Pune,5,Damaged
ORD004696,2024-04-28,C0454,Consumer,North,Rajasthan,Udaipur,P014,3,7258.18,0,6388.64,21774.54,19794.98,1979.56,80,549.06,UPI,Distributor,Delivered,Priyanka,Chennai,3.016895969,
ORD004697,2021-04-17,C0673,Small Business,West,Gujarat,Ahmedabad,P004,2,12821.06,0,9363.42,25642.12,19815.53,5826.59,450,638.69,UPI,Distributor,Delivered,Sonal,Chennai,4,
ORD004698,2023-04-07,C0004,Consumer,East,Bihar,Patna,P003,3,2293.94,15,1809.58,5849.547,6118.64,-269.093,450,239.9,Wallet,Marketplace,Delivered,Kavita,Chennai,5,
ORD004699,2022-05-23,C0582,Corporate,East,West Bengal,Kolkata,P009,15,20629.79,15,18387.85,263029.8225,294839.4,-31809.5775,540,18481.65,Credit Card,Retail Store,Delivered,Ramesh,Bengaluru,5,
ORD004700,2020-03-18,C0395,Consumer,South,Telangana,Hyderabad,P012,8,223.8,5,100.99,1700.88,1421.67,279.21,540,73.75,Credit Card,Distributor,In Transit,Mehul,Mysuru,2,
ORD004701,2022-06-23,C0018,Consumer,East,West Bengal,Kolkata,P001,8,40450.6,13,43644.07,281536.176,357303.83,-75767.654,810,7341.27,COD,Retail Store,Delivered,Sonal,Hyderabad,2,
ORD004702,2025-08-22,C0434,Consumer,North,Rajasthan,Jodhpur,P011,5,312.52,10,249.96,1406.34,1793.51,-387.17,450,93.71,Debit Card,Retail Store,Delivered,Kavita,Mysuru,2,
ORD004703,2020-09-19,C0123,Consumer,East,Odisha,Bhubaneswar,P008,1,4921.09,0,4044.5,4921.09,4719.19,201.9,600,74.69,Wallet,Online,Delivered,Kavita,Noida,5,
ORD004704,2023-10-25,C0446,Consumer,North,Uttar Pradesh,Lucknow,P015,1,2837.11,3,2667.63,2751.9967,3003.81,-251.8133,300,36.18,Wallet,Distributor,Delivered,Kavita,Ahmedabad,4,
ORD004705,2020-08-04,C0338,Corporate,North,Uttar Pradesh,Noida,P009,5,21480.69,5,19860.83,102033.2775,105890.29,-3857.0125,144,6442.14,UPI,Marketplace,Delivered,Farhan,Hyderabad,5,
ORD004706,2022-06-01,C0524,Consumer,North,Rajasthan,Jaipur,P011,1,367.73,10,263.76,330.957,399.93,-68.973,120,16.17,COD,Marketplace,Delivered,Farhan,Jodhpur,5,
ORD004707,2022-08-14,C0690,Corporate,West,Maharashtra,Pune,P002,3,26478.23,35,20886.64,51632.5485,64933.38,-13300.8315,450,1823.46,Credit Card,Distributor,Delivered,Kavita,Pune,2,
ORD004708,2022-02-07,C0133,Home Office,West,Maharashtra,Nagpur,P017,4,434.75,5,275.34,1652.05,1314.79,337.26,120,93.43,UPI,Retail Store,Delivered,Jay,Chennai,2,
ORD004709,2023-07-17,C0190,Consumer,West,Gujarat,Gandhinagar,P017,3,456.57,7,285.22,1273.8303,1084.98,188.8503,200,29.32,Net Banking,Online,Delivered,Farhan,Bengaluru,3.016895969,
ORD004710,2025-10-16,C0253,Corporate,North,Rajasthan,Jaipur,P003,2,2885.8,10,1981.46,5194.44,4539.19,655.25,300,276.27,UPI,Retail Store,Delivered,Ramesh,Pune,2,
ORD004711,2023-02-09,C0420,Small Business,East,West Bengal,Kolkata,P011,2,314.25,15,296.23,534.225,679.9,-145.675,80,7.44,Wallet,Marketplace,Delivered,Priyanka,Bhubaneswar,4,
ORD004712,2023-03-13,C0265,Corporate,West,Gujarat,Gandhinagar,P009,3,21106.41,7,19830.19,58886.8839,63824.05,-4937.1661,600,3733.48,Net Banking,Distributor,Delivered,Mehul,Surat,3.016895969,
ORD004713,2024-10-22,C0591,Consumer,North,Rajasthan,Jodhpur,P014,10,7441.81,12,7095.14,65487.928,74505.74,-9017.812,144,3410.34,Net Banking,Marketplace,Delivered,Mehul,Chennai,3.016895969,
ORD004714,2021-09-19,C0364,Consumer,East,West Bengal,Kolkata,P002,4,22925.64,15,21632.56,77947.176,91925.83,-13978.654,450,4945.59,UPI,Distributor,Delivered,Priyanka,Ahmedabad,5,
ORD004715,2023-02-16,C0317,Home Office,South,Telangana,Hyderabad,P003,1,3081.47,5,1880.14,2927.3965,2513.34,414.0565,450,183.2,Credit Card,Distributor,Delivered,Kavita,Pune,5,
ORD004716,2020-02-19,C0571,Consumer,West,Gujarat,Gandhinagar,P008,8,4771.72,0,4445.37,38173.76,37730.89,442.87,450,1717.93,Net Banking,Distributor,Delivered,Kavita,Bengaluru,2,
ORD004717,2020-08-15,C0125,Corporate,East,Bihar,Patna,P006,4,5234.99,17,5489.79,17380.1668,23013.39,-5633.2232,150,904.23,Net Banking,Online,Delivered,Priyanka,Delhi,5,
ORD004718,2024-01-01,C0244,Small Business,West,Gujarat,Gandhinagar,P007,2,9128.1,3,7008.92,17708.514,14745.77,2962.744,300,427.93,Debit Card,Distributor,Delivered,Imran,Noida,3.016895969,
ORD004719,2022-02-22,C0600,Consumer,West,Maharashtra,Mumbai,P005,1,1106.07,0,566.41,1106.07,1192.04,-85.97,600,25.63,Debit Card,Marketplace,Cancelled,Mehul,Hyderabad,3.016895969,
ORD004720,2024-01-04,C0116,Home Office,West,Maharashtra,Pune,P009,1,26485.15,10,19733.03,23836.635,20369.49,3467.145,120,516.46,COD,Online,Returned,Sonal,Udaipur,3.016895969,Wrong Product
ORD004721,2023-07-22,C0193,Corporate,East,West Bengal,Kolkata,P013,1,275.42,30,174.02,192.794,485.2,-292.406,300,11.18,Debit Card,Online,Delivered,Nitin,Gandhinagar,1,
ORD004722,2024-12-18,C0586,Consumer,South,Karnataka,Mysuru,P002,3,20476.72,12,20800.96,54058.5408,65445.21,-11386.6692,450,2592.33,Credit Card,Retail Store,Delivered,Priyanka,Chennai,4,
ORD004723,2025-07-17,C0648,Home Office,North,Rajasthan,Udaipur,P013,1,251.82,17,192.67,209.0106,354.35,-145.3394,150,11.68,Credit Card,Marketplace,Delivered,Ramesh,Chennai,2,
ORD004724,2021-11-05,C0676,Consumer,North,Rajasthan,Udaipur,P008,8,5153.26,3,4289.11,39989.2976,37719.91,2269.3876,1080,2327.03,Debit Card,Distributor,Delivered,Nitin,Jaipur,5,
ORD004725,2022-10-19,C0053,Consumer,South,Telangana,Hyderabad,P006,2,7825.18,5,5696.14,14867.842,12339.45,2528.392,200,747.17,Credit Card,Marketplace,In Transit,Nitin,Mumbai,4,
ORD004726,2025-01-09,C0129,Small Business,West,Gujarat,Ahmedabad,P012,1,205.89,18,105.62,168.8298,234.02,-65.1902,120,8.4,UPI,Online,Delivered,Ramesh,Nagpur,3.016895969,
ORD004727,2020-08-13,C0670,Home Office,North,Uttar Pradesh,Noida,P003,2,3068.66,5,2030.93,5830.454,4659.24,1171.214,250,347.38,Credit Card,Retail Store,Cancelled,Ramesh,Chennai,2,
ORD004728,2021-04-25,C0033,Consumer,North,Rajasthan,Udaipur,P008,8,4371.75,15,3923.54,29727.9,32149.03,-2421.13,270,490.71,UPI,Distributor,Delivered,Priyanka,Kolkata,1,
ORD004729,2020-01-17,C0097,Corporate,North,Uttar Pradesh,Noida,P002,5,29539.92,7,21624.26,137360.628,117052.69,20307.938,216,8715.39,Net Banking,Distributor,Delivered,Kavita,Bengaluru,3.016895969,
ORD004730,2024-06-27,C0214,Consumer,North,Uttar Pradesh,Lucknow,P016,3,10175,35,11045.18,19841.25,35167.4,-15326.15,300,1731.86,Debit Card,Online,Cancelled,Priyanka,Chennai,4,
ORD004731,2024-03-17,C0490,Consumer,East,West Bengal,Kolkata,P017,1,393.45,10,259.64,354.105,417.34,-63.235,150,7.7,COD,Online,Delivered,Mehul,Hyderabad,3,
ORD004732,2022-02-14,C0099,Corporate,North,Delhi,Delhi,P011,1,382.92,0,296.03,382.92,914.94,-532.02,600,18.91,COD,Online,Delivered,Ramesh,Delhi,3.016895969,
ORD004733,2021-07-16,C0492,Corporate,North,Rajasthan,Udaipur,P012,1,144.56,12,90.8,127.2128,395.58,-268.3672,300,4.78,Wallet,Retail Store,Delivered,Nitin,Bhubaneswar,3.016895969,
ORD004734,2021-01-31,C0226,Corporate,West,Maharashtra,Pune,P004,1,13868.94,0,9852.01,13868.94,10637.83,3231.11,120,665.82,Debit Card,Retail Store,Delivered,Nitin,Ahmedabad,3.016895969,
ORD004735,2021-03-20,C0424,Consumer,West,Maharashtra,Nagpur,P003,1,2770.99,7,1887.59,2577.0207,2102.3,474.7207,120,94.71,Credit Card,Retail Store,Delivered,Asha,Bengaluru,5,
ORD004736,2020-11-04,C0115,Corporate,North,Rajasthan,Udaipur,P006,5,5036.58,12,5541.22,22160.952,28562.38,-6401.428,450,406.28,Net Banking,Online,Delivered,Imran,Patna,5,
ORD004737,2023-09-17,C0691,Home Office,West,Gujarat,Ahmedabad,P002,6,28580.59,3,21478.37,166339.0338,133154.97,33184.0638,810,3474.75,Debit Card,Retail Store,Delivered,Mehul,Hyderabad,4,
ORD004738,2025-03-09,C0211,Small Business,North,Uttar Pradesh,Noida,P004,1,12536.09,10,10496.95,11282.481,11457.52,-175.039,600,360.57,UPI,Retail Store,Delivered,Farhan,Chennai,1,
ORD004739,2021-02-16,C0633,Consumer,North,Uttar Pradesh,Lucknow,P014,1,7001.39,12,6265.78,6161.2232,6765.49,-604.2668,120,379.71,Wallet,Online,Delivered,Mehul,Chennai,3,
ORD004740,2022-08-26,C0213,Home Office,South,Tamil Nadu,Chennai,P003,1,2848.91,15,1849.27,2421.5735,2358.15,63.4235,450,58.88,UPI,Retail Store,Delivered,Jay,Ahmedabad,1,
ORD004741,2020-07-02,C0547,Small Business,South,Karnataka,Bengaluru,P009,3,27012.54,7,20633.73,75364.9866,66396.88,8968.1066,450,4045.69,Credit Card,Marketplace,Delivered,Sonal,Udaipur,1,
ORD004742,2023-03-25,C0489,Consumer,North,Uttar Pradesh,Noida,P013,1,282.02,3,164.43,273.5594,329.09,-55.5306,150,14.66,Wallet,Marketplace,Delivered,Farhan,Delhi,3,
ORD004743,2021-03-29,C0429,Home Office,West,Maharashtra,Mumbai,P005,2,1036.49,5,547.56,1969.331,1236.93,732.401,120,21.81,Wallet,Distributor,Delivered,Priyanka,Chennai,2,
ORD004744,2023-05-30,C0426,Consumer,North,Rajasthan,Jodhpur,P001,3,46113.06,18,43977.37,113438.1276,135250.87,-21812.7424,250,3068.76,COD,Distributor,Delivered,Jay,Pune,3,
ORD004745,2021-03-01,C0296,Home Office,South,Karnataka,Mysuru,P015,8,2603.95,22,2483.18,16248.648,20276.08,-4027.432,144,266.64,Net Banking,Retail Store,Delivered,Ramesh,Hyderabad,5,
ORD004746,2020-03-31,C0369,Consumer,West,Maharashtra,Nagpur,P008,5,5278.05,10,3923.79,23751.225,22242.2,1509.025,1080,1543.25,COD,Retail Store,Delivered,Imran,Lucknow,1,
ORD004747,2022-03-17,C0019,Corporate,North,Rajasthan,Jodhpur,P005,1,763.12,25,532.35,572.34,679.1,-106.76,120,26.75,Credit Card,Distributor,Delivered,Nitin,Pune,3,
ORD004748,2020-03-24,C0509,Consumer,East,West Bengal,Kolkata,P009,1,18131.79,11,18592.68,16137.2931,19643.4,-3506.1069,300,750.72,UPI,Retail Store,Delivered,Nitin,Hyderabad,2,
ORD004749,2024-02-01,C0270,Home Office,West,Maharashtra,Nagpur,P012,5,177.45,18,98.13,727.545,791.03,-63.485,270,30.38,UPI,Online,Returned,Farhan,Patna,3,Late Delivery
ORD004750,2020-02-02,C0236,Consumer,West,Maharashtra,Nagpur,P014,2,6914.68,10,6201.9,12446.424,13282.26,-835.836,300,578.46,Wallet,Marketplace,Delivered,Priyanka,Bengaluru,1,
ORD004751,2023-08-29,C0598,Consumer,North,Rajasthan,Udaipur,P007,2,7226.29,3,8353.04,14019.0026,17238.88,-3219.8774,300,232.8,Wallet,Retail Store,Delivered,Mehul,Udaipur,2,
ORD004752,2020-09-14,C0074,Corporate,West,Gujarat,Gandhinagar,P011,1,338.76,18,260.4,277.7832,352.2,-74.4168,80,11.8,UPI,Marketplace,Delivered,Mehul,Pune,1,
ORD004753,2020-11-30,C0664,Consumer,South,Karnataka,Bengaluru,P005,2,1193.45,12,517.11,2100.472,1179.83,920.642,80,65.61,COD,Distributor,Delivered,Imran,Hyderabad,4,
ORD004754,2024-01-19,C0197,Home Office,South,Karnataka,Bengaluru,P007,2,11870.83,7,6999.02,22079.7438,14871.73,7208.0138,150,723.69,Credit Card,Retail Store,Delivered,Priyanka,Jaipur,2,
ORD004755,2024-03-16,C0263,Small Business,East,Bihar,Patna,P001,1,37064.91,5,42396.86,35211.6645,43636.58,-8424.9155,150,1089.72,UPI,Marketplace,Delivered,Kavita,Chennai,1,
ORD004756,2020-04-02,C0291,Corporate,North,Uttar Pradesh,Noida,P012,1,181.82,7,106.02,169.0926,563.56,-394.4674,450,7.54,Debit Card,Retail Store,Delivered,Priyanka,Lucknow,3,
ORD004757,2020-02-21,C0677,Corporate,South,Karnataka,Mysuru,P004,4,11474.19,0,9114.6,45896.76,38761.79,7134.97,450,1853.39,Debit Card,Online,Delivered,Kavita,Bengaluru,4,
ORD004758,2024-08-10,C0163,Corporate,North,Rajasthan,Jaipur,P008,1,5902.12,10,4484.4,5311.908,4774.96,536.948,150,140.56,Credit Card,Distributor,Delivered,Asha,Ahmedabad,1,
ORD004759,2025-05-23,C0280,Consumer,West,Gujarat,Gandhinagar,P010,2,196.21,7,116.51,364.9506,851.89,-486.9394,600,18.87,Debit Card,Distributor,Delivered,Jay,Udaipur,2,
ORD004760,2023-02-14,C0561,Corporate,West,Gujarat,Gandhinagar,P006,3,6154.45,10,5002.85,16617.015,15793.94,823.075,120,665.39,Credit Card,Online,Delivered,Priyanka,Ahmedabad,4,
ORD004761,2022-12-19,C0274,Corporate,North,Rajasthan,Jodhpur,P009,5,19355.87,8,20982.78,89037.002,107012.63,-17975.628,270,1828.73,Debit Card,Online,Delivered,Jay,Pune,1,
ORD004762,2025-07-03,C0625,Home Office,West,Gujarat,Ahmedabad,P016,2,13574.82,10,9956.63,24434.676,21196.57,3238.106,120,1163.31,Debit Card,Online,In Transit,Jay,Bengaluru,4,
ORD004763,2020-08-18,C0193,Corporate,East,West Bengal,Kolkata,P005,2,772.64,18,543.28,1267.1296,1739.19,-472.0604,600,52.63,COD,Online,Delivered,Nitin,Hyderabad,5,
ORD004764,2021-01-17,C0415,Small Business,South,Karnataka,Bengaluru,P005,4,1191.18,10,558.59,4288.248,2628.5,1659.748,120,274.14,COD,Retail Store,Returned,Farhan,Ahmedabad,5,Wrong Product
ORD004765,2020-09-28,C0279,Consumer,North,Rajasthan,Jaipur,P005,3,884.6,10,562.53,2388.42,2435.18,-46.76,600,147.59,COD,Online,Delivered,Ramesh,Bengaluru,5,
ORD004766,2025-06-18,C0388,Consumer,West,Maharashtra,Nagpur,P008,2,5349.42,0,4024.77,10698.84,8580.72,2118.12,200,331.18,UPI,Online,Delivered,Priyanka,Chennai,4,
ORD004767,2023-09-29,C0188,Consumer,East,Bihar,Patna,P008,1,4232.86,0,4155.49,4232.86,4815.02,-582.16,450,209.53,Net Banking,Marketplace,Delivered,Nitin,Hyderabad,3,
ORD004768,2022-05-14,C0347,Small Business,North,Uttar Pradesh,Noida,P013,1,286.43,7,171.01,266.3799,257.77,8.6099,80,6.76,Wallet,Marketplace,Delivered,Jay,Nagpur,3.016895969,
ORD004769,2020-05-25,C0016,Consumer,East,Bihar,Patna,P017,20,349.81,12,263.18,6156.656,5877.04,279.616,216,397.44,Net Banking,Marketplace,Delivered,Jay,Hyderabad,4,
ORD004770,2020-06-10,C0001,Consumer,North,Uttar Pradesh,Noida,P016,3,11518.61,10,9640.58,31100.247,30787.21,313.037,250,1615.47,Credit Card,Marketplace,Delivered,Priyanka,Hyderabad,3,
ORD004771,2024-02-28,C0330,Consumer,West,Gujarat,Surat,P010,2,244.65,15,137.66,415.905,438.85,-22.945,150,13.53,Net Banking,Marketplace,Delivered,Kavita,Bengaluru,3.016895969,
ORD004772,2020-12-12,C0395,Consumer,South,Telangana,Hyderabad,P004,3,13759.14,0,9114.06,41277.42,29171.31,12106.11,250,1579.13,COD,Marketplace,Delivered,Asha,Bengaluru,3,
ORD004773,2024-08-05,C0221,Consumer,South,Telangana,Hyderabad,P001,1,57918.71,12,41216.08,50968.4648,42160.65,8807.8148,120,824.57,COD,Retail Store,Returned,Kavita,Chennai,2,Price Issue
ORD004774,2022-08-14,C0486,Consumer,North,Rajasthan,Udaipur,P003,8,2496.51,15,2007.52,16976.268,16891.14,85.128,360,470.98,Credit Card,Online,Delivered,Farhan,Ahmedabad,5,
ORD004775,2020-07-10,C0624,Consumer,South,Telangana,Hyderabad,P004,8,15752.92,0,9033.64,126023.36,79353.45,46669.91,270,6814.33,COD,Retail Store,Delivered,Mehul,Chennai,3.016895969,
ORD004776,2020-01-03,C0214,Consumer,North,Uttar Pradesh,Lucknow,P003,8,2354.75,12,1898.31,16577.44,16203.64,373.8,810,207.16,Credit Card,Online,In Transit,Farhan,Bengaluru,2,
ORD004777,2022-05-18,C0326,Corporate,South,Telangana,Hyderabad,P013,5,351.34,10,162.5,1581.03,1367.19,213.84,450,104.69,UPI,Distributor,Delivered,Ramesh,Ahmedabad,5,
ORD004778,2025-04-04,C0338,Corporate,North,Uttar Pradesh,Noida,P001,1,50576.09,7,37398.23,47035.7637,39812.04,7223.7237,300,2113.81,UPI,Retail Store,Delivered,Jay,Chennai,4,
ORD004779,2022-07-10,C0386,Consumer,South,Tamil Nadu,Chennai,P009,12,25446.73,18,18079.69,250395.8232,228005.16,22390.6632,1080,9968.88,UPI,Distributor,Delivered,Asha,Pune,2,
ORD004780,2020-06-15,C0107,Small Business,West,Maharashtra,Pune,P005,3,1065.04,3,549.53,3099.2664,1930.99,1168.2764,150,132.4,Debit Card,Online,In Transit,Mehul,Bengaluru,2,
ORD004781,2021-04-24,C0488,Consumer,West,Gujarat,Surat,P016,1,13145.6,3,9597.55,12751.232,10260.46,2490.772,200,462.91,Credit Card,Retail Store,Returned,Farhan,Ahmedabad,3,Late Delivery
ORD004782,2021-01-18,C0617,Consumer,South,Karnataka,Mysuru,P001,8,44562,22,44516.89,278066.88,372160.26,-94093.38,1080,14945.14,Net Banking,Retail Store,Returned,Ramesh,Bengaluru,4,Damaged
ORD004783,2025-04-08,C0634,Consumer,South,Tamil Nadu,Chennai,P012,3,200.62,10,96.44,541.674,381.62,160.054,80,12.3,Debit Card,Marketplace,Delivered,Nitin,Patna,3.016895969,
ORD004784,2025-08-16,C0687,Home Office,West,Gujarat,Gandhinagar,P009,8,21178.61,0,19400.27,169428.88,157607.05,11821.83,270,2134.89,UPI,Distributor,Cancelled,Jay,Surat,4,
ORD004785,2020-08-05,C0465,Home Office,South,Tamil Nadu,Chennai,P009,1,23922.94,0,19044.37,23922.94,20984.84,2938.1,600,1340.47,UPI,Distributor,In Transit,Ramesh,Kolkata,3,
ORD004786,2022-03-21,C0536,Consumer,North,Delhi,Delhi,P016,2,13218.96,3,9731.32,25644.7824,20157.53,5487.2524,250,444.89,UPI,Online,Delivered,Asha,Hyderabad,5,
ORD004787,2025-05-11,C0006,Small Business,North,Delhi,Delhi,P012,4,219.44,5,107.79,833.872,627.49,206.382,150,46.33,UPI,Online,Delivered,Jay,Chennai,4,
ORD004788,2025-05-25,C0216,Consumer,East,Odisha,Bhubaneswar,P013,4,251.84,7,194.4,936.8448,1240.99,-304.1452,450,13.39,Wallet,Marketplace,Delivered,Sonal,Hyderabad,3,
ORD004789,2020-03-01,C0443,Consumer,North,Uttar Pradesh,Lucknow,P010,2,200.25,5,129.6,380.475,478.34,-97.865,200,19.14,Net Banking,Distributor,Delivered,Farhan,Ahmedabad,4,
ORD004790,2024-06-01,C0409,Corporate,North,Uttar Pradesh,Lucknow,P003,1,2364.42,7,1913.69,2198.9106,2215.85,-16.9394,200,102.16,Wallet,Marketplace,Delivered,Farhan,Hyderabad,4,
ORD004791,2022-10-23,C0080,Consumer,North,Uttar Pradesh,Lucknow,P015,4,2687.04,0,2341.06,10748.16,9747.27,1000.89,80,303.03,COD,Retail Store,Returned,Imran,Bengaluru,3.016895969,
ORD004792,2025-07-12,C0362,Small Business,West,Gujarat,Gandhinagar,P017,2,397.28,3,282.13,770.7232,672.61,98.1132,80,28.35,Debit Card,Online,Delivered,Priyanka,Hyderabad,3,
ORD004793,2020-11-12,C0281,Corporate,West,Maharashtra,Nagpur,P015,2,2685.08,12,2328.21,4725.7408,5004.62,-278.8792,80,268.2,UPI,Marketplace,Delivered,Imran,Hyderabad,4,
ORD004794,2020-04-27,C0171,Small Business,West,Maharashtra,Nagpur,P002,6,21060.18,12,19741.17,111197.7504,125183.68,-13985.9296,270,6466.66,COD,Distributor,Delivered,Sonal,Pune,4,
ORD004795,2021-12-02,C0244,Small Business,West,Gujarat,Gandhinagar,P005,4,918.46,15,534.04,3122.764,2661.45,461.314,450,75.29,UPI,Marketplace,Delivered,Nitin,Pune,1,
ORD004796,2024-04-26,C0367,Corporate,South,Tamil Nadu,Chennai,P009,4,25135.26,3,20096.62,97524.8088,82409,15115.8088,120,1902.52,Credit Card,Retail Store,Delivered,Kavita,Bengaluru,3,
ORD004797,2020-12-14,C0457,Consumer,North,Uttar Pradesh,Lucknow,P015,2,2959.28,28,2506.72,4261.3632,5543.03,-1281.6668,450,79.59,COD,Retail Store,Delivered,Kavita,Chennai,3,
ORD004798,2024-05-22,C0419,Consumer,East,Odisha,Bhubaneswar,P006,3,5686.52,0,5162.13,17059.56,16371.76,687.8,200,685.37,COD,Online,Delivered,Ramesh,Jaipur,2,
ORD004799,2025-11-08,C0511,Consumer,South,Telangana,Hyderabad,P017,1,480.13,0,284.35,480.13,609.84,-129.71,300,25.49,UPI,Marketplace,Delivered,Kavita,Chennai,5,
ORD004800,2020-06-22,C0269,Home Office,North,Uttar Pradesh,Noida,P014,6,8518.15,5,6563.94,48553.455,41912.8,6640.655,216,2313.16,Wallet,Online,Returned,Farhan,Bengaluru,4,Price Issue
ORD004801,2024-07-21,C0249,Home Office,North,Rajasthan,Jodhpur,P001,1,42468.32,3,40475.52,41194.2704,41273.28,-79.0096,300,497.76,Credit Card,Marketplace,Delivered,Sonal,Hyderabad,3.016895969,
ORD004802,2023-03-03,C0124,Home Office,South,Karnataka,Bengaluru,P008,6,6514.74,7,4212.46,36352.2492,26095.81,10256.4392,270,551.05,Debit Card,Marketplace,Delivered,Jay,Ahmedabad,3,
ORD004803,2021-04-19,C0387,Consumer,North,Delhi,Delhi,P004,5,14799.18,10,8906.54,66596.31,49088.18,17508.13,450,4105.48,Net Banking,Marketplace,In Transit,Asha,Hyderabad,1,
ORD004804,2022-11-13,C0113,Corporate,East,Bihar,Patna,P011,2,293.24,12,272.76,516.1024,777.83,-261.7276,200,32.31,Wallet,Marketplace,Delivered,Mehul,Lucknow,3.016895969,
ORD004805,2021-08-28,C0286,Corporate,South,Karnataka,Mysuru,P016,2,9290.89,3,10610.79,18024.3266,21869.62,-3845.2934,250,398.04,COD,Retail Store,Returned,Kavita,Pune,1,Wrong Product
ORD004806,2024-11-24,C0361,Small Business,South,Telangana,Hyderabad,P006,2,7129.34,0,5021.65,14258.68,10598.6,3660.08,80,475.3,Debit Card,Distributor,Returned,Nitin,Mysuru,1,Late Delivery
ORD004807,2021-11-11,C0451,Consumer,East,West Bengal,Kolkata,P006,3,6336.04,22,5052.78,14826.3336,15983.58,-1157.2464,300,525.24,Debit Card,Distributor,Delivered,Sonal,Hyderabad,3,
ORD004808,2020-11-30,C0241,Consumer,North,Uttar Pradesh,Lucknow,P008,2,4819.11,10,3714.72,8674.398,8277.24,397.158,600,247.8,Wallet,Distributor,Delivered,Mehul,Kolkata,3.016895969,
ORD004809,2021-03-26,C0322,Corporate,North,Uttar Pradesh,Lucknow,P014,6,6609.84,10,6667.01,35693.136,41614.24,-5921.104,1080,532.18,Debit Card,Distributor,Delivered,Jay,Bengaluru,5,
ORD004810,2023-11-13,C0144,Home Office,East,Odisha,Bhubaneswar,P006,1,5968.44,28,4867.35,4297.2768,5314.03,-1016.7532,300,146.68,COD,Marketplace,Delivered,Asha,Jodhpur,2,
ORD004811,2021-08-11,C0030,Consumer,West,Maharashtra,Pune,P017,1,561.06,7,287.15,521.7858,383.68,138.1058,80,16.53,COD,Marketplace,Delivered,Ramesh,Pune,1,
ORD004812,2024-02-04,C0056,Consumer,West,Gujarat,Surat,P003,4,3146.01,18,1844.9,10318.9128,8088.98,2229.9328,80,629.38,COD,Marketplace,Delivered,Jay,Ahmedabad,1,
ORD004813,2022-06-14,C0512,Corporate,West,Gujarat,Surat,P010,2,249.8,7,132.4,464.628,889.96,-425.332,600,25.16,UPI,Distributor,Returned,Imran,Gandhinagar,5,
